sensor_id,sensor,usd,category,contact,privacy,outcome_key,outcome_question,domain
S340,RD-03D 24GHz multi-target tracking radar,9.0,Presence & Occupancy,Through-barrier,Aggregate,entered-or-left,"Did they come in, or go out?",Human presence
S340,RD-03D 24GHz multi-target tracking radar,9.0,Presence & Occupancy,Through-barrier,Aggregate,how-many-people,How many people are in this space?,Human presence
S340,RD-03D 24GHz multi-target tracking radar,9.0,Presence & Occupancy,Through-barrier,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S340,RD-03D 24GHz multi-target tracking radar,9.0,Presence & Occupancy,Through-barrier,Aggregate,queue-length,"How many are waiting, and for how long?",Human presence
S340,RD-03D 24GHz multi-target tracking radar,9.0,Presence & Occupancy,Through-barrier,Aggregate,someone-present,Is anyone here?,Human presence
S340,RD-03D 24GHz multi-target tracking radar,9.0,Presence & Occupancy,Through-barrier,Aggregate,where-in-room,Whereabouts in the room are they?,Human presence
S341,HLK-LD2412 24GHz presence radar,7.0,Presence & Occupancy,Through-barrier,Aggregate,device-left-on,Did someone leave it switched on?,Energy
S341,HLK-LD2412 24GHz presence radar,7.0,Presence & Occupancy,Through-barrier,Aggregate,no-movement-alarm,Has nobody moved for worryingly long?,Human presence
S341,HLK-LD2412 24GHz presence radar,7.0,Presence & Occupancy,Through-barrier,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S341,HLK-LD2412 24GHz presence radar,7.0,Presence & Occupancy,Through-barrier,Aggregate,someone-present,Is anyone here?,Human presence
S341,HLK-LD2412 24GHz presence radar,7.0,Presence & Occupancy,Through-barrier,Aggregate,someone-still-present,"Is someone still here, sitting perfectly still?",Human presence
S341,HLK-LD2412 24GHz presence radar,7.0,Presence & Occupancy,Through-barrier,Aggregate,through-wall-motion,Is something moving on the other side of that wall?,Invisible worlds
S342,HLK-LD6001A 60GHz fall-detection radar,35.0,Presence & Occupancy,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S342,HLK-LD6001A 60GHz fall-detection radar,35.0,Presence & Occupancy,Standoff,Aggregate,no-movement-alarm,Has nobody moved for worryingly long?,Human presence
S342,HLK-LD6001A 60GHz fall-detection radar,35.0,Presence & Occupancy,Standoff,Aggregate,person-fell,Did someone fall?,Human presence
S342,HLK-LD6001A 60GHz fall-detection radar,35.0,Presence & Occupancy,Standoff,Aggregate,posture,What posture is this body in?,Body & health
S342,HLK-LD6001A 60GHz fall-detection radar,35.0,Presence & Occupancy,Standoff,Aggregate,someone-still-present,"Is someone still here, sitting perfectly still?",Human presence
S342,HLK-LD6001A 60GHz fall-detection radar,35.0,Presence & Occupancy,Standoff,Aggregate,where-in-room,Whereabouts in the room are they?,Human presence
S343,Omron D6T-32L 1024-pixel thermopile array,200.0,Presence & Occupancy,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S343,Omron D6T-32L 1024-pixel thermopile array,200.0,Presence & Occupancy,Standoff,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S343,Omron D6T-32L 1024-pixel thermopile array,200.0,Presence & Occupancy,Standoff,Aggregate,overheating,Is something running hotter than it should?,Machine health
S343,Omron D6T-32L 1024-pixel thermopile array,200.0,Presence & Occupancy,Standoff,Aggregate,person-fell,Did someone fall?,Human presence
S343,Omron D6T-32L 1024-pixel thermopile array,200.0,Presence & Occupancy,Standoff,Aggregate,someone-still-present,"Is someone still here, sitting perfectly still?",Human presence
S343,Omron D6T-32L 1024-pixel thermopile array,200.0,Presence & Occupancy,Standoff,Aggregate,where-in-room,Whereabouts in the room are they?,Human presence
S344,FDC2214 capacitive proximity front-end,15.0,Presence & Occupancy,Through-barrier,Aggregate,door-state,Is it open or closed?,Objects & assets
S344,FDC2214 capacitive proximity front-end,15.0,Presence & Occupancy,Through-barrier,Aggregate,material-type,What material is this?,Materials & chemistry
S344,FDC2214 capacitive proximity front-end,15.0,Presence & Occupancy,Through-barrier,Aggregate,moisture-content,How wet is this material?,Materials & chemistry
S344,FDC2214 capacitive proximity front-end,15.0,Presence & Occupancy,Through-barrier,Aggregate,object-present,Is the thing there?,Objects & assets
S344,FDC2214 capacitive proximity front-end,15.0,Presence & Occupancy,Through-barrier,Aggregate,someone-present,Is anyone here?,Human presence
S344,FDC2214 capacitive proximity front-end,15.0,Presence & Occupancy,Through-barrier,Aggregate,tank-level,How much is in the tank?,Water
S345,TI AWR1642 77GHz automotive radar EVM,299.0,Distance & Ranging,Remote,Aggregate,how-fast-moving,How fast am I moving?,Navigation & space
S345,TI AWR1642 77GHz automotive radar EVM,299.0,Distance & Ranging,Remote,Aggregate,map-surroundings,What is the shape of the space around me?,Navigation & space
S345,TI AWR1642 77GHz automotive radar EVM,299.0,Distance & Ranging,Remote,Aggregate,object-count,How many went past?,Objects & assets
S345,TI AWR1642 77GHz automotive radar EVM,299.0,Distance & Ranging,Remote,Aggregate,obstacle-ahead,Is there something in the way?,Navigation & space
S345,TI AWR1642 77GHz automotive radar EVM,299.0,Distance & Ranging,Remote,Aggregate,vehicle-approaching,Is a vehicle arriving?,Security & safety
S345,TI AWR1642 77GHz automotive radar EVM,299.0,Distance & Ranging,Remote,Aggregate,vehicle-speed,How fast are vehicles going past?,Security & safety
S378,INA700 power monitor with on-die shunt,4.0,Power & Electrical,Contact,None,abnormal-current,Is it drawing an abnormal amount of power?,Machine health
S378,INA700 power monitor with on-die shunt,4.0,Power & Electrical,Contact,None,battery-charge,How much charge is left?,Energy
S378,INA700 power monitor with on-die shunt,4.0,Power & Electrical,Contact,None,energy-budget-node,Will this node survive on its battery until spring?,Energy
S378,INA700 power monitor with on-die shunt,4.0,Power & Electrical,Contact,None,machine-running,Is it on?,Machine health
S378,INA700 power monitor with on-die shunt,4.0,Power & Electrical,Contact,None,phantom-load,What is draining power while doing nothing?,Energy
S378,INA700 power monitor with on-die shunt,4.0,Power & Electrical,Contact,None,power-now,How much power is being used right now?,Energy
S380,ADE7953 dual-channel single-phase energy meter,3.5,Power & Electrical,Contact,Aggregate,device-left-on,Did someone leave it switched on?,Energy
S380,ADE7953 dual-channel single-phase energy meter,3.5,Power & Electrical,Contact,Aggregate,energy-cost,What did that actually cost to run?,Energy
S380,ADE7953 dual-channel single-phase energy meter,3.5,Power & Electrical,Contact,Aggregate,phantom-load,What is draining power while doing nothing?,Energy
S380,ADE7953 dual-channel single-phase energy meter,3.5,Power & Electrical,Contact,Aggregate,power-now,How much power is being used right now?,Energy
S380,ADE7953 dual-channel single-phase energy meter,3.5,Power & Electrical,Contact,Aggregate,solar-performance,Is the solar array performing as it should?,Energy
S380,ADE7953 dual-channel single-phase energy meter,3.5,Power & Electrical,Contact,Aggregate,which-appliance,Which appliance just turned on?,Energy
S008,MLX90632 miniature IR temp,14,Temperature,Standoff,Aggregate,body-temp-trend,"Is body temperature drifting — fever, ovulation, heat stress?",Body & health
S008,MLX90632 miniature IR temp,14,Temperature,Standoff,Aggregate,machine-running,Is it on?,Machine health
S008,MLX90632 miniature IR temp,14,Temperature,Standoff,Aggregate,object-temperature,How hot is that surface?,Objects & assets
S008,MLX90632 miniature IR temp,14,Temperature,Standoff,Aggregate,overheating,Is something running hotter than it should?,Machine health
S008,MLX90632 miniature IR temp,14,Temperature,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
S016,BMP390 precision barometer,10,Pressure & Altitude,Standoff,None,door-state,Is it open or closed?,Objects & assets
S016,BMP390 precision barometer,10,Pressure & Altitude,Standoff,None,how-high,What altitude or floor am I on?,Navigation & space
S016,BMP390 precision barometer,10,Pressure & Altitude,Standoff,None,storm-approaching,Is a storm coming?,Weather & outdoors
S016,BMP390 precision barometer,10,Pressure & Altitude,Standoff,None,structure-moved,Has this structure shifted or tilted since last time?,Navigation & space
S016,BMP390 precision barometer,10,Pressure & Altitude,Standoff,None,ventilation-adequate,Is ventilation actually working?,Air & environment
S022,XGZP6897D low-range diff pressure,6,Pressure & Altitude,Standoff,None,air-leak,"Is compressed air leaking, and where?",Machine health
S022,XGZP6897D low-range diff pressure,6,Pressure & Altitude,Standoff,None,door-state,Is it open or closed?,Objects & assets
S022,XGZP6897D low-range diff pressure,6,Pressure & Altitude,Standoff,None,filter-clogged,Is the filter blocked?,Machine health
S022,XGZP6897D low-range diff pressure,6,Pressure & Altitude,Standoff,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S022,XGZP6897D low-range diff pressure,6,Pressure & Altitude,Standoff,None,ventilation-adequate,Is ventilation actually working?,Air & environment
S026,MQ-2 smoke/LPG gas,2,Gas & VOC,Standoff,None,cooking-detected,Is someone cooking?,Air & environment
S026,MQ-2 smoke/LPG gas,2,Gas & VOC,Standoff,None,gas-leak,Is there a flammable gas leak?,Air & environment
S026,MQ-2 smoke/LPG gas,2,Gas & VOC,Standoff,None,smoke-present,Is there smoke?,Air & environment
S026,MQ-2 smoke/LPG gas,2,Gas & VOC,Standoff,None,stove-left-on,Was the hob left on with nobody there?,Security & safety
S026,MQ-2 smoke/LPG gas,2,Gas & VOC,Standoff,None,voc-event,Did something start off-gassing or smelling?,Air & environment
S038,MH-Z19C budget NDIR CO2,18,CO2,Standoff,Aggregate,air-stuffy,Is this room stuffy — does it need fresh air?,Air & environment
S038,MH-Z19C budget NDIR CO2,18,CO2,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S038,MH-Z19C budget NDIR CO2,18,CO2,Standoff,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S038,MH-Z19C budget NDIR CO2,18,CO2,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
S038,MH-Z19C budget NDIR CO2,18,CO2,Standoff,Aggregate,ventilation-adequate,Is ventilation actually working?,Air & environment
S039,SenseAir S8 CO2,25,CO2,Standoff,Aggregate,air-stuffy,Is this room stuffy — does it need fresh air?,Air & environment
S039,SenseAir S8 CO2,25,CO2,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S039,SenseAir S8 CO2,25,CO2,Standoff,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S039,SenseAir S8 CO2,25,CO2,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
S039,SenseAir S8 CO2,25,CO2,Standoff,Aggregate,ventilation-adequate,Is ventilation actually working?,Air & environment
S040,PMS5003 particulate,15,Particulate,Standoff,None,cooking-detected,Is someone cooking?,Air & environment
S040,PMS5003 particulate,15,Particulate,Standoff,None,filter-clogged,Is the filter blocked?,Machine health
S040,PMS5003 particulate,15,Particulate,Standoff,None,particulate-level,How polluted is the air right now?,Air & environment
S040,PMS5003 particulate,15,Particulate,Standoff,None,smoke-present,Is there smoke?,Air & environment
S040,PMS5003 particulate,15,Particulate,Standoff,None,ventilation-adequate,Is ventilation actually working?,Air & environment
S041,SPS30 premium PM,45,Particulate,Standoff,None,cooking-detected,Is someone cooking?,Air & environment
S041,SPS30 premium PM,45,Particulate,Standoff,None,filter-clogged,Is the filter blocked?,Machine health
S041,SPS30 premium PM,45,Particulate,Standoff,None,particulate-level,How polluted is the air right now?,Air & environment
S041,SPS30 premium PM,45,Particulate,Standoff,None,smoke-present,Is there smoke?,Air & environment
S041,SPS30 premium PM,45,Particulate,Standoff,None,ventilation-adequate,Is ventilation actually working?,Air & environment
S044,BH1750 lux sensor,2.5,Light & UV,Standoff,None,device-left-on,Did someone leave it switched on?,Energy
S044,BH1750 lux sensor,2.5,Light & UV,Standoff,None,door-state,Is it open or closed?,Objects & assets
S044,BH1750 lux sensor,2.5,Light & UV,Standoff,None,light-dose-daily,Has this plant had enough light today?,Plants & soil
S044,BH1750 lux sensor,2.5,Light & UV,Standoff,None,machine-running,Is it on?,Machine health
S044,BH1750 lux sensor,2.5,Light & UV,Standoff,None,sky-clear,Is the sky clear or clouded?,Weather & outdoors
S046,LTR-390 UV + ambient,5,Light & UV,Standoff,None,device-left-on,Did someone leave it switched on?,Energy
S046,LTR-390 UV + ambient,5,Light & UV,Standoff,None,light-dose-daily,Has this plant had enough light today?,Plants & soil
S046,LTR-390 UV + ambient,5,Light & UV,Standoff,None,machine-running,Is it on?,Machine health
S046,LTR-390 UV + ambient,5,Light & UV,Standoff,None,sky-clear,Is the sky clear or clouded?,Weather & outdoors
S046,LTR-390 UV + ambient,5,Light & UV,Standoff,None,uv-exposure,How much UV have I accumulated today?,Weather & outdoors
S047,GUVA-S12SD UV analog,4,Light & UV,Standoff,None,coating-cured,"Has the paint, resin or glue finished curing?",Materials & chemistry
S047,GUVA-S12SD UV analog,4,Light & UV,Standoff,None,device-left-on,Did someone leave it switched on?,Energy
S047,GUVA-S12SD UV analog,4,Light & UV,Standoff,None,machine-running,Is it on?,Machine health
S047,GUVA-S12SD UV analog,4,Light & UV,Standoff,None,sky-clear,Is the sky clear or clouded?,Weather & outdoors
S047,GUVA-S12SD UV analog,4,Light & UV,Standoff,None,uv-exposure,How much UV have I accumulated today?,Weather & outdoors
S050,AS7331 spectral UV,27.5,Light & UV,Standoff,None,device-left-on,Did someone leave it switched on?,Energy
S050,AS7331 spectral UV,27.5,Light & UV,Standoff,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S050,AS7331 spectral UV,27.5,Light & UV,Standoff,None,machine-running,Is it on?,Machine health
S050,AS7331 spectral UV,27.5,Light & UV,Standoff,None,uv-exposure,How much UV have I accumulated today?,Weather & outdoors
S050,AS7331 spectral UV,27.5,Light & UV,Standoff,None,water-sanitised,Is the sanitiser actually working?,Water
S054,APDS-9960 gesture/color/prox,6,Colour & Spectral,Standoff,None,colour-match,Does this colour match the reference?,Materials & chemistry
S054,APDS-9960 gesture/color/prox,6,Colour & Spectral,Standoff,None,crossed-boundary,Did something cross this line?,Human presence
